 (0.000000000000000000e+00+0.000000000000000000e+00j)  (5.000000000000001110e-01+0.000000000000000000e+00j)  (1.414213562373094923e+00+0.000000000000000000e+00j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (4.800665581230628143e-01+0.000000000000000000e+00j)  (1.379043156272123927e+00-3.496552006265751800e-18j)
 (2.000000000000000000e+00+0.000000000000000000e+00j)  (4.210609184495356927e-01+0.000000000000000000e+00j)  (1.276396105958691019e+00+3.361026734705063745e-18j)
 (3.000000000000000000e+00+0.000000000000000000e+00j)  (3.253354569019324405e-01+0.000000000000000000e+00j)  (1.114611554635508872e+00-1.279358563532895232e-17j)
 (4.000000000000000000e+00+0.000000000000000000e+00j)  (1.967064566119463842e-01+0.000000000000000000e+00j)  (9.067661719983424184e-01-9.757819552369539906e-18j)
 (5.000000000000000000e+00+0.000000000000000000e+00j)  (4.030196327503307585e-02+0.000000000000000000e+00j)  (6.695184941103727860e-01-1.214306433183764966e-17j)
 (6.000000000000000000e+00+0.000000000000000000e+00j)  (-1.376426557092879643e-01+0.000000000000000000e+00j)  (4.216382798966888945e-01+1.485356976305141075e-17j)
 (7.000000000000000000e+00+0.000000000000000000e+00j)  (-3.300332977117675370e-01+0.000000000000000000e+00j)  (1.823522319101469891e-01+3.361026734705063745e-18j)
 (8.000000000000000000e+00+0.000000000000000000e+00j)  (-5.291999463944419002e-01+0.000000000000000000e+00j)  (-3.034619782970471302e-02-4.228388472693467293e-18j)
 (9.000000000000000000e+00+0.000000000000000000e+00j)  (-7.272024528648044495e-01+0.000000000000000000e+00j)  (-2.012720334248895848e-01+3.577867169202164632e-18j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)  (-9.161470857392972622e-01+0.000000000000000000e+00j)  (-3.193684787586492102e-01+1.127570259384924611e-17j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)  (-1.088501230106154516e+00+0.000000000000000000e+00j)  (-3.786534444051350423e-01-1.626303258728256651e-17j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)  (-1.237393689226883309e+00+0.000000000000000000e+00j)  (-3.787086612927844098e-01+1.181780368009199833e-17j)
